,ServicingLenderName,idservicinglender,BorrowerState,CurrentApprovalAmount_Tatal,CurrentApprovalAmount_Count,Symbol
5507,Bank of Ann Arbor,293,TN,3508604.5,10,0
5508,Bank of Ann Arbor,293,NY,3364068.89,17,0
5509,Bank of Ann Arbor,293,FL,2456167.41,16,0
5510,Bank of Ann Arbor,293,MA,2158136.0,5,0
5511,Bank of Ann Arbor,293,PA,1959314.22,7,0
5512,Bank of Ann Arbor,293,OH,1884304.0,7,0
5513,Bank of Ann Arbor,293,TX,1519317.55,9,0
5514,Bank of Ann Arbor,293,NJ,1324153.0,2,0
5515,Bank of Ann Arbor,293,IL,1246824.06,11,0
5516,Bank of Ann Arbor,293,IN,764671.0,3,0
5517,Bank of Ann Arbor,293,GA,751714.0,8,0
5518,Bank of Ann Arbor,293,WA,744143.0,3,0
5519,Bank of Ann Arbor,293,NC,697198.0,2,0
5520,Bank of Ann Arbor,293,KY,536954.5700000001,3,0
5521,Bank of Ann Arbor,293,MD,495137.97,4,0
5522,Bank of Ann Arbor,293,WV,419400.0,2,0
5523,Bank of Ann Arbor,293,AZ,344280.0,6,0
5524,Bank of Ann Arbor,293,MN,318700.0,2,0
5525,Bank of Ann Arbor,293,AL,311122.0,1,0
5526,Bank of Ann Arbor,293,DC,268866.5,3,0
5527,Bank of Ann Arbor,293,VA,132392.46,4,0
5528,Bank of Ann Arbor,293,NV,129883.8,2,0
5529,Bank of Ann Arbor,293,CT,122599.0,1,0
5530,Bank of Ann Arbor,293,CO,106814.0,2,0
5531,Bank of Ann Arbor,293,UT,21738.0,1,0
5532,Bank of Ann Arbor,293,AR,8178.0,1,0
5533,The Fidelity Bank,2751,NC,481569191.74,6621,0
5534,The Fidelity Bank,2751,VA,7964724.0,139,0
5535,The Fidelity Bank,2751,MD,1619500.0,1,0
5536,The Fidelity Bank,2751,SC,1021265.0,13,0
5537,The Fidelity Bank,2751,FL,115366.0,6,0
5538,The Fidelity Bank,2751,AZ,49895.0,1,0
5539,The Fidelity Bank,2751,WA,8800.0,1,0
5540,The Fidelity Bank,2751,IN,8541.0,1,0
5541,The Fidelity Bank,2751,WV,6081.0,2,0
5542,The Fidelity Bank,2751,DC,3859.0,1,0
5543,California Bank of Commerce,819,CA,478892791.39,1098,0
5544,California Bank of Commerce,819,OR,3144304.64,4,0
5545,California Bank of Commerce,819,FL,1961320.6,1,0
5546,California Bank of Commerce,819,UT,1393944.0,3,0
5547,California Bank of Commerce,819,NV,1223313.77,8,0
5548,California Bank of Commerce,819,MI,1212500.0,1,0
5549,California Bank of Commerce,819,WA,1120952.68,9,0
5550,California Bank of Commerce,819,IL,1031645.0,2,0
5551,California Bank of Commerce,819,NY,591287.5,2,0
5552,California Bank of Commerce,819,NJ,212437.5,1,0
5553,California Bank of Commerce,819,NC,206577.5,1,0
5554,California Bank of Commerce,819,ID,193575.7,3,0
5555,California Bank of Commerce,819,PA,167672.99,2,0
5556,California Bank of Commerce,819,TN,123522.5,1,0
5557,California Bank of Commerce,819,VT,64530.0,1,0
5558,California Bank of Commerce,819,MT,44500.0,1,0
5559,California Bank of Commerce,819,OH,25000.0,1,0
5560,First Interstate Bank,69,MT,478814416.98,5541,0
5561,First Interstate Bank,69,OR,423447416.33,4135,0
5562,First Interstate Bank,69,SD,290564431.06,4833,0
5563,First Interstate Bank,69,WY,275079044.31,3325,0
5564,First Interstate Bank,69,IA,220228709.86,1893,0
5565,First Interstate Bank,69,CO,194783250.22,1237,0
5566,First Interstate Bank,69,NE,181922637.25,2065,0
5567,First Interstate Bank,69,ID,163108539.86,1957,0
5568,First Interstate Bank,69,WA,160485644.34,1557,0
5569,First Interstate Bank,69,AZ,125334337.35,543,0
5570,First Interstate Bank,69,KS,22264943.99,85,0
5571,First Interstate Bank,69,CA,21359583.1,88,0
5572,First Interstate Bank,69,MO,21109921.22,239,0
5573,First Interstate Bank,69,MN,10119598.88,65,0
5574,First Interstate Bank,69,ND,6255039.38,49,0
5575,First Interstate Bank,69,TX,5191235.57,42,0
5576,First Interstate Bank,69,NM,2708325.67,16,0
5577,First Interstate Bank,69,CT,2596327.12,4,0
5578,First Interstate Bank,69,UT,2506244.3,15,0
5579,First Interstate Bank,69,DC,2330593.0,3,0
5580,First Interstate Bank,69,FL,2210793.5,9,0
5581,First Interstate Bank,69,AR,1529606.5,3,0
5582,First Interstate Bank,69,VA,1486752.33,9,0
5583,First Interstate Bank,69,NV,1461545.05,7,0
5584,First Interstate Bank,69,MI,1226028.0,6,0
5585,First Interstate Bank,69,AK,860355.0,12,0
5586,First Interstate Bank,69,IL,799797.4,17,0
5587,First Interstate Bank,69,NY,683831.5,5,0
5588,First Interstate Bank,69,RI,513358.0,1,0
5589,First Interstate Bank,69,HI,431647.1,8,0
5590,First Interstate Bank,69,OK,332298.5,10,0
5591,First Interstate Bank,69,LA,323820.5,4,0
5592,First Interstate Bank,69,TN,319762.0,2,0
5593,First Interstate Bank,69,MD,314000.0,1,0
5594,First Interstate Bank,69,NC,188355.62,3,0
5595,First Interstate Bank,69,NH,153630.0,3,0
5596,First Interstate Bank,69,DE,125347.0,2,0
5597,First Interstate Bank,69,WI,74460.0,2,0
5598,First Interstate Bank,69,MA,56340.0,1,0
5599,First Interstate Bank,69,GA,31162.0,4,0
5600,First Interstate Bank,69,PA,11389.0,1,0
5601,First Interstate Bank,69,KY,2187.0,2,0
5602,First Interstate Bank,69,MS,1855.0,1,0
5603,United Business Bank,89,CA,476088557.03,3757,0
5604,United Business Bank,89,WA,16917794.0,97,0
5605,United Business Bank,89,CO,16772652.8,247,0
5606,United Business Bank,89,TX,11831426.0,19,0
5607,United Business Bank,89,NM,7874623.0,134,0
5608,United Business Bank,89,FL,5095114.0,10,0
5609,United Business Bank,89,WY,4503878.0,5,0
5610,United Business Bank,89,NV,3457837.0,22,0
5611,United Business Bank,89,AZ,2609884.0,21,0
5612,United Business Bank,89,NH,1771100.0,3,0
5613,United Business Bank,89,NY,1691200.0,6,0
5614,United Business Bank,89,UT,1161662.0,6,0
5615,United Business Bank,89,NC,929311.0,16,0
5616,United Business Bank,89,OR,742773.0,9,0
5617,United Business Bank,89,IL,450100.0,3,0
5618,United Business Bank,89,VA,349668.0,2,0
5619,United Business Bank,89,NE,339332.0,3,0
5620,United Business Bank,89,AK,316136.0,2,0
5621,United Business Bank,89,NJ,259280.0,2,0
5622,United Business Bank,89,HI,209000.0,2,0
5623,United Business Bank,89,MA,168500.0,1,0
5624,United Business Bank,89,CT,128935.0,1,0
5625,United Business Bank,89,MD,102660.0,2,0
5626,United Business Bank,89,GA,77700.0,2,0
5627,United Business Bank,89,IN,67600.0,2,0
5628,United Business Bank,89,ID,62900.0,2,0
5629,United Business Bank,89,MI,55200.0,1,0
5630,United Business Bank,89,TN,20000.0,1,0
5631,Orrstown Bank,743,PA,474524939.14,4908,0
5632,Orrstown Bank,743,MD,180412342.61,1350,0
5633,Orrstown Bank,743,NJ,17001273.32,43,0
5634,Orrstown Bank,743,DC,8247532.75,34,0
5635,Orrstown Bank,743,WI,4087189.84,3,0
5636,Orrstown Bank,743,MO,2324528.67,13,0
5637,Orrstown Bank,743,FL,2299711.62,23,0
5638,Orrstown Bank,743,VA,2197693.01,19,0
5639,Orrstown Bank,743,MA,2160891.05,3,0
5640,Orrstown Bank,743,TX,1377975.8,7,0
5641,Orrstown Bank,743,NC,1023318.93,17,0
5642,Orrstown Bank,743,CA,861850.16,21,0
5643,Orrstown Bank,743,KY,689705.83,5,0
5644,Orrstown Bank,743,IL,653685.0,2,0
5645,Orrstown Bank,743,NY,608005.71,26,0
5646,Orrstown Bank,743,GA,607872.89,4,0
5647,Orrstown Bank,743,AZ,394133.34,6,0
5648,Orrstown Bank,743,WV,217992.65,9,0
5649,Orrstown Bank,743,NH,216500.0,1,0
5650,Orrstown Bank,743,OH,199767.68,13,0
5651,Orrstown Bank,743,MI,126920.0,2,0
5652,Orrstown Bank,743,SC,93733.32,3,0
5653,Orrstown Bank,743,IN,82347.69,4,0
5654,Orrstown Bank,743,DE,82343.29,5,0
5655,Orrstown Bank,743,TN,57100.0,1,0
5656,Orrstown Bank,743,AL,51400.0,1,0
5657,Orrstown Bank,743,LA,49607.020000000004,3,0
5658,Orrstown Bank,743,OR,31590.0,2,0
5659,Orrstown Bank,743,MN,25992.89,2,0
5660,Orrstown Bank,743,CO,20147.690000000002,2,0
5661,Orrstown Bank,743,CT,20000.0,1,0
5662,Orrstown Bank,743,MT,13197.27,1,0
5663,Orrstown Bank,743,IA,9822.5,2,0
5664,Orrstown Bank,743,WA,8332.5,1,0
5665,Orrstown Bank,743,ME,8200.0,1,0
5666,Orrstown Bank,743,NV,7375.4,1,0
5667,Orrstown Bank,743,KS,6800.0,1,0
5668,First Bank,19,CA,473065871.96,3745,IDFCFIRSTB.NS
5669,First Bank,19,NC,466049837.49,5608,IDFCFIRSTB.NS
5670,First Bank,19,NJ,216272333.34,1337,IDFCFIRSTB.NS
5671,First Bank,19,MO,157775672.42,1033,IDFCFIRSTB.NS
5672,First Bank,19,VA,135275699.03,1583,IDFCFIRSTB.NS
5673,First Bank,19,AK,100304333.82000001,1950,IDFCFIRSTB.NS
5674,First Bank,19,TX,87775591.75,1419,IDFCFIRSTB.NS
5675,First Bank,19,FL,76451292.13,946,IDFCFIRSTB.NS
5676,First Bank,19,SC,66924911.66,593,IDFCFIRSTB.NS
5677,First Bank,19,IA,56191244.25,1045,IDFCFIRSTB.NS
5678,First Bank,19,PA,55755143.6,462,IDFCFIRSTB.NS
5679,First Bank,19,IL,25998438.58,225,IDFCFIRSTB.NS
5680,First Bank,19,OK,23391992.69,480,IDFCFIRSTB.NS
5681,First Bank,19,NY,21910075.0,107,IDFCFIRSTB.NS
5682,First Bank,19,KS,18606963.18,219,IDFCFIRSTB.NS
5683,First Bank,19,AL,10352693.63,381,IDFCFIRSTB.NS
5684,First Bank,19,MS,10263028.19,256,IDFCFIRSTB.NS
5685,First Bank,19,WV,8957552.82,6,IDFCFIRSTB.NS
5686,First Bank,19,MD,7577734.0,18,IDFCFIRSTB.NS
5687,First Bank,19,OR,6223018.44,29,IDFCFIRSTB.NS
5688,First Bank,19,WA,4912644.36,96,IDFCFIRSTB.NS
5689,First Bank,19,NV,4483957.5,14,IDFCFIRSTB.NS
5690,First Bank,19,IN,4034320.15,12,IDFCFIRSTB.NS
5691,First Bank,19,GA,2001497.93,120,IDFCFIRSTB.NS
5692,First Bank,19,CO,1413848.44,15,IDFCFIRSTB.NS
5693,First Bank,19,WI,732603.0,10,IDFCFIRSTB.NS
5694,First Bank,19,AZ,715923.4,17,IDFCFIRSTB.NS
5695,First Bank,19,TN,703242.0,15,IDFCFIRSTB.NS
5696,First Bank,19,OH,570204.09,6,IDFCFIRSTB.NS
5697,First Bank,19,MI,476814.0,6,IDFCFIRSTB.NS
5698,First Bank,19,MN,458832.08,8,IDFCFIRSTB.NS
5699,First Bank,19,HI,378000.0,2,IDFCFIRSTB.NS
5700,First Bank,19,LA,350172.0,8,IDFCFIRSTB.NS
5701,First Bank,19,DC,335095.05,10,IDFCFIRSTB.NS
5702,First Bank,19,ID,332354.93,6,IDFCFIRSTB.NS
5703,First Bank,19,VI,229000.0,1,IDFCFIRSTB.NS
5704,First Bank,19,AR,197146.0,7,IDFCFIRSTB.NS
5705,First Bank,19,MA,139218.0,3,IDFCFIRSTB.NS
5706,First Bank,19,WY,130141.59,2,IDFCFIRSTB.NS
5707,First Bank,19,DE,112332.0,2,IDFCFIRSTB.NS
5708,First Bank,19,SD,58865.14,2,IDFCFIRSTB.NS
5709,First Bank,19,NE,41666.0,2,IDFCFIRSTB.NS
5710,First Bank,19,MT,35251.06,2,IDFCFIRSTB.NS
5711,First Bank,19,UT,1798.0,1,IDFCFIRSTB.NS
5712,Macatawa Bank,1282,MI,468748392.0,2717,MCBC
5713,Macatawa Bank,1282,IN,5045000.0,1,MCBC
5714,Macatawa Bank,1282,CO,1298000.0,1,MCBC
5715,Macatawa Bank,1282,IL,144600.0,6,MCBC
5716,Macatawa Bank,1282,VA,50800.0,5,MCBC
5717,Macatawa Bank,1282,FL,20800.0,1,MCBC
5718,Macatawa Bank,1282,NY,13600.0,1,MCBC
5719,The American National Bank of Texas,741,TX,460014706.48,4140,0
5720,The American National Bank of Texas,741,CA,1075098.0,6,0
5721,The American National Bank of Texas,741,PA,750087.0,2,0
5722,The American National Bank of Texas,741,AZ,368700.0,2,0
5723,The American National Bank of Texas,741,NM,252576.0,3,0
5724,The American National Bank of Texas,741,OH,221953.0,2,0
5725,The American National Bank of Texas,741,MN,185550.0,2,0
5726,The American National Bank of Texas,741,GA,115259.0,3,0
5727,The American National Bank of Texas,741,AR,79458.0,2,0
5728,The American National Bank of Texas,741,TN,64800.0,2,0
5729,The American National Bank of Texas,741,IN,63000.0,1,0
5730,The American National Bank of Texas,741,LA,32300.0,1,0
5731,The American National Bank of Texas,741,OK,29533.0,2,0
5732,The American National Bank of Texas,741,CT,20800.0,1,0
5733,The American National Bank of Texas,741,FL,19400.0,1,0
5734,The American National Bank of Texas,741,MI,19100.0,1,0
5735,The American National Bank of Texas,741,VI,15400.0,1,0
5736,The American National Bank of Texas,741,IL,11712.0,1,0
5737,The American National Bank of Texas,741,RI,9800.0,1,0
5738,The American National Bank of Texas,741,CO,9200.0,1,0
5739,Alpine Bank,1001,CO,458603052.29,6044,ALPIB
5740,Alpine Bank,1001,NM,4304648.0,9,ALPIB
5741,Alpine Bank,1001,UT,3507163.0,5,ALPIB
5742,Alpine Bank,1001,CA,1102747.0,15,ALPIB
5743,Alpine Bank,1001,WA,711306.0,4,ALPIB
5744,Alpine Bank,1001,TX,462140.0,11,ALPIB
5745,Alpine Bank,1001,CT,409690.0,3,ALPIB
5746,Alpine Bank,1001,OR,390909.0,3,ALPIB
5747,Alpine Bank,1001,AZ,271389.0,9,ALPIB
5748,Alpine Bank,1001,MA,259623.0,3,ALPIB
5749,Alpine Bank,1001,FL,232655.0,9,ALPIB
5750,Alpine Bank,1001,WY,232295.0,5,ALPIB
5751,Alpine Bank,1001,TN,219352.0,2,ALPIB
5752,Alpine Bank,1001,SD,119306.0,3,ALPIB
5753,Alpine Bank,1001,ND,107448.0,2,ALPIB
5754,Alpine Bank,1001,NV,68625.0,2,ALPIB
5755,Alpine Bank,1001,HI,67811.0,4,ALPIB
5756,Alpine Bank,1001,MN,44000.0,1,ALPIB
5757,Alpine Bank,1001,NY,30183.0,2,ALPIB
5758,Alpine Bank,1001,OK,24400.0,1,ALPIB
5759,Alpine Bank,1001,NC,22565.0,2,ALPIB
5760,Alpine Bank,1001,AK,17191.0,2,ALPIB
5761,Alpine Bank,1001,IN,9000.0,1,ALPIB
5762,Alpine Bank,1001,GA,8466.0,2,ALPIB
5763,Alpine Bank,1001,MT,6376.0,1,ALPIB
5764,Alpine Bank,1001,AR,6200.0,1,ALPIB
5765,Alpine Bank,1001,MI,5283.0,3,ALPIB
5766,Alpine Bank,1001,OH,2500.0,1,ALPIB
5767,Alpine Bank,1001,VT,2000.0,1,ALPIB
5768,"Dollar Bank, A Federal Savings Bank",927,PA,451404505.79,2761,0
5769,"Dollar Bank, A Federal Savings Bank",927,OH,115405742.5,985,0
5770,"Dollar Bank, A Federal Savings Bank",927,MD,7848298.74,83,0
5771,"Dollar Bank, A Federal Savings Bank",927,VA,7503104.0,113,0
5772,"Dollar Bank, A Federal Savings Bank",927,FL,2405128.5,19,0
5773,"Dollar Bank, A Federal Savings Bank",927,MA,1717340.0,3,0
5774,"Dollar Bank, A Federal Savings Bank",927,KY,1486700.0,3,0
5775,"Dollar Bank, A Federal Savings Bank",927,CA,1274400.0,1,0
5776,"Dollar Bank, A Federal Savings Bank",927,MI,894000.0,3,0
5777,"Dollar Bank, A Federal Savings Bank",927,CT,738620.0,4,0
5778,"Dollar Bank, A Federal Savings Bank",927,IL,672500.0,3,0
5779,"Dollar Bank, A Federal Savings Bank",927,SC,627120.0,2,0
5780,"Dollar Bank, A Federal Savings Bank",927,NJ,511525.0,3,0
5781,"Dollar Bank, A Federal Savings Bank",927,TX,417820.0,3,0
5782,"Dollar Bank, A Federal Savings Bank",927,NY,206300.0,1,0
5783,"Dollar Bank, A Federal Savings Bank",927,CO,53400.0,2,0
5784,"Dollar Bank, A Federal Savings Bank",927,AL,46400.0,1,0
5785,"Dollar Bank, A Federal Savings Bank",927,WV,32500.0,2,0
5786,"Dollar Bank, A Federal Savings Bank",927,NV,13000.0,2,0
5787,"Dollar Bank, A Federal Savings Bank",927,MO,9005.0,1,0
5788,Bank Rhode Island,1167,RI,446888156.59,2275,0
5789,Bank Rhode Island,1167,MA,57595973.2,355,0
5790,Bank Rhode Island,1167,CT,20709680.24,95,0
5791,Bank Rhode Island,1167,FL,4933969.37,67,0
5792,Bank Rhode Island,1167,NY,4250171.0,39,0
5793,Bank Rhode Island,1167,NJ,1883911.0,3,0
5794,Bank Rhode Island,1167,ME,1442500.0,1,0
5795,Bank Rhode Island,1167,VA,830087.5,1,0
5796,Bank Rhode Island,1167,CA,717482.75,5,0
5797,Bank Rhode Island,1167,NH,618600.0,6,0
5798,Bank Rhode Island,1167,MS,568123.5,1,0
5799,Bank Rhode Island,1167,MN,456437.5,3,0
5800,Bank Rhode Island,1167,TN,341690.18,2,0
5801,Bank Rhode Island,1167,WA,143174.02000000002,2,0
5802,Bank Rhode Island,1167,VT,114612.33,2,0
5803,Bank Rhode Island,1167,PA,90800.0,1,0
5804,Bank Rhode Island,1167,NV,64327.75,1,0
5805,Oriental Bank,3226,PR,438362263.0,8801,0P0001985A.BO
5806,Oriental Bank,3226,VI,12027054.0,207,0P0001985A.BO
5807,Oriental Bank,3226,NC,3876120.0,18,0P0001985A.BO
5808,Oriental Bank,3226,PA,1204500.0,1,0P0001985A.BO
5809,Oriental Bank,3226,FL,58300.0,1,0P0001985A.BO
5810,Oriental Bank,3226,DE,29100.0,1,0P0001985A.BO
5811,"Wilmington Savings Fund Society, FSB",183,PA,433294981.48,2362,9377.KL
5812,"Wilmington Savings Fund Society, FSB",183,DE,407809487.38,2239,9377.KL
5813,"Wilmington Savings Fund Society, FSB",183,NJ,97824065.06,771,9377.KL
5814,"Wilmington Savings Fund Society, FSB",183,MD,20960334.06,111,9377.KL
5815,"Wilmington Savings Fund Society, FSB",183,NY,7683293.5,12,9377.KL
5816,"Wilmington Savings Fund Society, FSB",183,VA,2411175.55,31,9377.KL
5817,"Wilmington Savings Fund Society, FSB",183,CA,1370782.67,5,9377.KL
5818,"Wilmington Savings Fund Society, FSB",183,MA,1337173.92,3,9377.KL
5819,"Wilmington Savings Fund Society, FSB",183,AL,1169482.7,2,9377.KL
5820,"Wilmington Savings Fund Society, FSB",183,OR,1006827.5,1,9377.KL
5821,"Wilmington Savings Fund Society, FSB",183,TN,791727.0,3,9377.KL
5822,"Wilmington Savings Fund Society, FSB",183,DC,727491.0,4,9377.KL
5823,"Wilmington Savings Fund Society, FSB",183,OH,670530.0,1,9377.KL
5824,"Wilmington Savings Fund Society, FSB",183,FL,447795.34,8,9377.KL
5825,"Wilmington Savings Fund Society, FSB",183,GA,342977.55,3,9377.KL
5826,"Wilmington Savings Fund Society, FSB",183,ME,148744.0,1,9377.KL
5827,"Wilmington Savings Fund Society, FSB",183,IL,143530.0,2,9377.KL
5828,"Wilmington Savings Fund Society, FSB",183,SC,140437.5,3,9377.KL
5829,"Wilmington Savings Fund Society, FSB",183,CT,136000.0,1,9377.KL
5830,"Wilmington Savings Fund Society, FSB",183,SD,94997.5,1,9377.KL
5831,"Wilmington Savings Fund Society, FSB",183,WA,88693.0,1,9377.KL
5832,"Wilmington Savings Fund Society, FSB",183,TX,67580.75,2,9377.KL
5833,"Wilmington Savings Fund Society, FSB",183,CO,59180.0,1,9377.KL
5834,"Wilmington Savings Fund Society, FSB",183,IN,14375.0,1,9377.KL
5835,"Wilmington Savings Fund Society, FSB",183,WY,10000.0,1,9377.KL
5836,"Wilmington Savings Fund Society, FSB",183,LA,5000.0,1,9377.KL
5837,Central Bank & Trust Co.,575,KY,431045518.7,3661,0
5838,Central Bank & Trust Co.,575,OH,98254712.69,367,0
5839,Central Bank & Trust Co.,575,MI,9196400.0,2,0
5840,Central Bank & Trust Co.,575,IN,7910011.68,23,0
5841,Central Bank & Trust Co.,575,CA,5164825.42,5,0
5842,Central Bank & Trust Co.,575,PA,4405500.0,3,0
5843,Central Bank & Trust Co.,575,FL,4048265.27,34,0
5844,Central Bank & Trust Co.,575,WA,3406900.0,1,0
5845,Central Bank & Trust Co.,575,TN,2778009.1599999997,12,0
5846,Central Bank & Trust Co.,575,IL,1601560.1600000001,3,0
5847,Central Bank & Trust Co.,575,AZ,1415900.0,1,0
5848,Central Bank & Trust Co.,575,NY,1167567.0,10,0
5849,Central Bank & Trust Co.,575,GA,1155680.83,9,0
5850,Central Bank & Trust Co.,575,VA,1040690.0,3,0
5851,Central Bank & Trust Co.,575,SC,474136.52,2,0
5852,Central Bank & Trust Co.,575,MD,359181.58999999997,4,0
5853,Central Bank & Trust Co.,575,OR,273600.0,2,0
5854,Central Bank & Trust Co.,575,NV,213866.65,2,0
5855,Central Bank & Trust Co.,575,LA,189700.0,2,0
5856,Central Bank & Trust Co.,575,NC,130900.0,1,0
5857,Central Bank & Trust Co.,575,TX,105000.0,3,0
5858,Central Bank & Trust Co.,575,CO,80494.75,2,0
5859,Central Bank & Trust Co.,575,NJ,69100.0,1,0
5860,Central Bank & Trust Co.,575,AL,67000.0,1,0
5861,Central Bank & Trust Co.,575,MO,59000.0,3,0
5862,Central Bank & Trust Co.,575,NM,42900.0,1,0
5863,Central Bank & Trust Co.,575,MA,10700.0,1,0
5864,Central Bank & Trust Co.,575,AR,6298.75,1,0
5865,Liberty Bank,285,CT,429660029.68,5784,0
5866,Liberty Bank,285,WA,74115250.02,582,0
5867,Liberty Bank,285,MA,16189650.78,46,0
5868,Liberty Bank,285,AL,7692224.32,479,0
5869,Liberty Bank,285,NC,7275482.0,2,0
5870,Liberty Bank,285,IL,5114418.57,316,0
5871,Liberty Bank,285,PA,1668207.5,3,0
5872,Liberty Bank,285,NY,590964.4400000001,14,0
5873,Liberty Bank,285,OH,584871.0,21,0
5874,Liberty Bank,285,MT,482612.0,2,0
5875,Liberty Bank,285,CA,240737.95,4,0
5876,Liberty Bank,285,MN,214892.0,2,0
5877,Liberty Bank,285,FL,202085.27,14,0
5878,Liberty Bank,285,VA,170072.12,5,0
5879,Liberty Bank,285,NJ,169230.0,4,0
5880,Liberty Bank,285,AK,149773.0,2,0
5881,Liberty Bank,285,RI,57625.17,4,0
5882,Liberty Bank,285,MO,48401.64,7,0
5883,Liberty Bank,285,SC,19525.2,2,0
5884,Liberty Bank,285,TN,13100.0,2,0
5885,Liberty Bank,285,AZ,8658.32,1,0
5886,Liberty Bank,285,OR,4295.0,1,0
5887,Liberty Bank,285,LA,3750.0,1,0
5888,Choice Financial Group,1002,MN,426160400.0,1784,0
5889,Choice Financial Group,1002,ND,107165693.0,2023,0
5890,Choice Financial Group,1002,WI,4855543.0,20,0
5891,Choice Financial Group,1002,CA,3462871.0,22,0
5892,Choice Financial Group,1002,MD,3391261.0,2,0
5893,Choice Financial Group,1002,SD,3293309.0,44,0
5894,Choice Financial Group,1002,NY,2715707.0,21,0
5895,Choice Financial Group,1002,TX,2690432.0,21,0
5896,Choice Financial Group,1002,FL,892132.0,11,0
5897,Choice Financial Group,1002,UT,868916.0,3,0
5898,Choice Financial Group,1002,CT,834803.0,9,0
5899,Choice Financial Group,1002,CO,779900.0,2,0
5900,Choice Financial Group,1002,NJ,657433.0,2,0
5901,Choice Financial Group,1002,IL,579533.0,4,0
5902,Choice Financial Group,1002,MA,537315.0,7,0
5903,Choice Financial Group,1002,LA,445484.0,3,0
5904,Choice Financial Group,1002,WY,355541.0,3,0
