,name,state,amount,count,symbol
20750,First Savings Bank,IL,16956969.19,51,0
20751,First Savings Bank,OH,16249740.99,49,0
20752,First Savings Bank,KY,15559884.28,76,0
20753,First Savings Bank,TN,13551156.57,11,0
20754,First Savings Bank,MI,6612600.0,2,0
20755,First Savings Bank,SC,5634700.0,3,0
20756,First Savings Bank,NE,4058961.9,89,0
20757,First Savings Bank,VA,3605867.61,11,0
20758,First Savings Bank,FL,3372326.24,27,0
20759,First Savings Bank,GA,2530525.91,16,0
20760,First Savings Bank,MA,2133614.94,16,0
20761,First Savings Bank,WI,2040681.85,8,0
20762,First Savings Bank,PA,2023025.0,2,0
20763,First Savings Bank,NJ,1897536.37,13,0
20764,First Savings Bank,NC,1646776.6,20,0
20765,First Savings Bank,WA,1263540.06,11,0
20766,First Savings Bank,HI,955500.0,1,0
20767,First Savings Bank,CO,929325.19,9,0
20768,First Savings Bank,NY,824034.0,9,0
20769,First Savings Bank,ID,800583.67,5,0
20770,First Savings Bank,OK,695260.0,4,0
20771,First Savings Bank,IA,592220.0,7,0
20772,First Savings Bank,MT,299636.99,6,0
20773,First Savings Bank,WY,256690.72,6,0
20774,First Savings Bank,MN,243509.3,11,0
20775,First Savings Bank,MO,221730.0,4,0
20776,First Savings Bank,MD,147134.8,3,0
20777,First Savings Bank,CT,73500.0,2,0
20778,First Savings Bank,ND,56000.0,5,0
20779,First Savings Bank,AR,15900.0,2,0
20780,Bluestone Bank,MA,56781308.23,484,0
20781,Bluestone Bank,RI,258696.0,5,0
20782,Bluestone Bank,NH,240957.0,3,0
20783,Bank Midwest,MN,56727230.0,1400,0
20784,Bank Midwest,IA,25737548.33,476,0
20785,Bank Midwest,SD,7386085.0,68,0
20786,Bank Midwest,MA,693900.0,1,0
20787,Bank Midwest,NY,603716.0,2,0
20788,Bank Midwest,NE,592900.0,2,0
20789,Bank Midwest,OR,410000.0,1,0
20790,Bank Midwest,WI,304185.0,3,0
20791,Bank Midwest,TX,244365.0,5,0
20792,Bank Midwest,TN,165000.0,1,0
20793,Bank Midwest,KY,105197.0,2,0
20794,Bank Midwest,CA,72573.0,2,0
20795,Bank Midwest,FL,46922.0,2,0
20796,Bank Midwest,MO,41633.0,2,0
20797,Bank Midwest,CO,23000.0,1,0
20798,Bank Midwest,MS,20833.0,1,0
20799,Bank Midwest,PA,4500.0,1,0
20800,Home Federal Savings Bank,MN,56676258.23,729,0
20801,Home Federal Savings Bank,WI,21825972.95,119,0
20802,Home Federal Savings Bank,IA,2139409.0,20,0
20803,Home Federal Savings Bank,MI,789837.0,2,0
20804,Home Federal Savings Bank,NY,311593.0,3,0
20805,Home Federal Savings Bank,IL,188026.0,1,0
20806,Home Federal Savings Bank,SD,110071.0,1,0
20807,Home Federal Savings Bank,NJ,38835.0,1,0
20808,Home Federal Savings Bank,FL,12317.5,1,0
20809,"Farm Credit Illinois, ACA",IL,56598696.71,2889,ACA
20810,"Farm Credit Illinois, ACA",IN,358859.0,16,ACA
20811,"Farm Credit Illinois, ACA",MO,140348.0,7,ACA
20812,"Farm Credit Illinois, ACA",NY,49852.0,1,ACA
20813,"Farm Credit Illinois, ACA",KS,20833.0,1,ACA
20814,"Farm Credit Illinois, ACA",IA,14075.0,2,ACA
20815,"Farm Credit Illinois, ACA",MI,11603.0,2,ACA
20816,"Farm Credit Illinois, ACA",OH,9802.0,1,ACA
20817,"Farm Credit Illinois, ACA",NE,6607.0,1,ACA
20818,"Farm Credit Illinois, ACA",TX,4810.0,1,ACA
20819,The National Capital Bank of Washington,DC,56568947.49,379,0
20820,The National Capital Bank of Washington,VA,26239708.56,112,0
20821,The National Capital Bank of Washington,MD,24920836.15,94,0
20822,The National Capital Bank of Washington,NJ,449162.0,2,0
20823,The National Capital Bank of Washington,FL,106568.52,2,0
20824,The National Capital Bank of Washington,MI,37109.22,2,0
20825,The National Capital Bank of Washington,NY,20833.32,1,0
20826,The National Capital Bank of Washington,DE,15356.45,1,0
20827,The National Capital Bank of Washington,PA,12500.0,1,0
20828,The National Capital Bank of Washington,LA,8865.0,2,0
20829,Liberty National Bank,OK,56474403.79,1142,0
20830,Liberty National Bank,IA,32894698.06,399,0
20831,Liberty National Bank,SD,21697696.18,272,0
20832,Liberty National Bank,NE,6575063.97,42,0
20833,Liberty National Bank,TX,4426659.2299999995,30,0
20834,Liberty National Bank,KS,1011832.9,3,0
20835,Liberty National Bank,MN,861558.96,10,0
20836,Liberty National Bank,NC,760480.0,3,0
20837,Liberty National Bank,VA,551888.0,1,0
20838,Liberty National Bank,FL,248531.06,5,0
20839,Liberty National Bank,NM,220249.5,4,0
20840,Liberty National Bank,ND,202065.0,2,0
20841,Liberty National Bank,WY,55277.5,1,0
20842,Liberty National Bank,IL,55220.0,2,0
20843,Liberty National Bank,CA,34005.0,1,0
20844,Liberty National Bank,CO,25382.5,2,0
20845,Liberty National Bank,MS,15166.32,2,0
20846,Liberty National Bank,MO,13820.0,2,0
20847,Liberty National Bank,WI,10682.0,1,0
20848,Liberty National Bank,TN,7874.0,2,0
20849,Whatcom Educational CU,WA,56425190.0,1480,0
20850,Whatcom Educational CU,SC,10900.0,1,0
20851,Whatcom Educational CU,TX,9540.0,1,0
20852,Whatcom Educational CU,AZ,7500.0,1,0
20853,Whatcom Educational CU,NV,5050.0,2,0
20854,Denali State Bank,AK,56264408.24,723,0
20855,Denali State Bank,CA,3763334.94,15,0
20856,Denali State Bank,VA,2686532.12,2,0
20857,Denali State Bank,OR,1159708.47,13,0
20858,Denali State Bank,WA,670393.25,6,0
20859,Denali State Bank,TX,20833.32,1,0
20860,Denali State Bank,AZ,14555.2,1,0
20861,Denali State Bank,PA,11720.0,1,0
20862,America's Christian CU,CA,56254567.0,533,0
20863,America's Christian CU,NY,3439200.0,27,0
20864,America's Christian CU,CO,2879650.0,17,0
20865,America's Christian CU,NC,2722800.0,28,0
20866,America's Christian CU,TX,2166200.0,79,0
20867,America's Christian CU,AZ,2066700.0,55,0
20868,America's Christian CU,MO,1728300.0,15,0
20869,America's Christian CU,IN,1546600.0,11,0
20870,America's Christian CU,DC,1469700.0,8,0
20871,America's Christian CU,WA,1202100.0,15,0
20872,America's Christian CU,NV,936900.0,6,0
20873,America's Christian CU,NM,808600.0,4,0
20874,America's Christian CU,FL,766200.0,32,0
20875,America's Christian CU,NJ,761100.0,12,0
20876,America's Christian CU,VA,736400.0,10,0
20877,America's Christian CU,GA,683900.0,36,0
20878,America's Christian CU,PA,530500.0,15,0
20879,America's Christian CU,MD,518500.0,7,0
20880,America's Christian CU,IL,511200.0,20,0
20881,America's Christian CU,OH,456000.0,12,0
20882,America's Christian CU,TN,413400.0,24,0
20883,America's Christian CU,CT,307700.0,11,0
20884,America's Christian CU,SC,270945.0,15,0
20885,America's Christian CU,OR,210000.0,10,0
20886,America's Christian CU,MA,168400.0,6,0
20887,America's Christian CU,KS,164000.0,4,0
20888,America's Christian CU,ID,145900.0,6,0
20889,America's Christian CU,MI,143800.0,10,0
20890,America's Christian CU,OK,99400.0,6,0
20891,America's Christian CU,LA,68000.0,4,0
20892,America's Christian CU,KY,58400.0,4,0
20893,America's Christian CU,WI,48000.0,4,0
20894,America's Christian CU,MN,47200.0,6,0
20895,America's Christian CU,AR,31100.0,4,0
20896,America's Christian CU,WV,30400.0,2,0
20897,America's Christian CU,DE,20800.0,1,0
20898,America's Christian CU,NH,20800.0,1,0
20899,America's Christian CU,RI,19500.0,1,0
20900,America's Christian CU,SD,11100.0,1,0
20901,America's Christian CU,AL,10700.0,1,0
20902,City State Bank,IA,56130745.15,924,0
20903,City State Bank,AZ,945500.0,2,0
20904,City State Bank,TN,293678.82999999996,3,0
20905,City State Bank,CA,202200.0,1,0
20906,City State Bank,WA,100160.85,2,0
20907,City State Bank,KS,43800.0,1,0
20908,City State Bank,IL,41632.5,2,0
20909,City State Bank,MO,41600.0,2,0
20910,City State Bank,OK,32092.34,4,0
20911,City State Bank,NE,9900.0,1,0
20912,City State Bank,SD,9555.0,1,0
20913,Lamar National Bank,TX,55872885.46,543,0
20914,Lamar National Bank,OK,5735780.0,16,0
20915,Lamar National Bank,LA,4791500.0,3,0
20916,Lamar National Bank,KS,944100.0,5,0
20917,Lamar National Bank,IA,171400.0,1,0
20918,Lamar National Bank,TN,157800.0,1,0
20919,Lamar National Bank,OH,134900.0,1,0
20920,Lamar National Bank,AR,38750.0,2,0
20921,Lamar National Bank,FL,30650.0,2,0
20922,Lamar National Bank,CA,20800.0,1,0
20923,Lamar National Bank,NY,1750.0,1,0
20924,Lamar National Bank,NE,640.83,1,0
20925,The First National Bank and Trust Company of Newtown,PA,55861377.0,829,0
20926,The First National Bank and Trust Company of Newtown,NJ,2519643.0,43,0
20927,Plains Commerce Bank,SD,55831110.0,1659,0
20928,Plains Commerce Bank,WA,13848200.0,4,0
20929,Plains Commerce Bank,WI,8020900.0,4,0
20930,Plains Commerce Bank,NY,6290200.0,29,0
20931,Plains Commerce Bank,TX,6018800.0,14,0
20932,Plains Commerce Bank,NC,4331000.0,6,0
20933,Plains Commerce Bank,ND,3472340.0,73,0
20934,Plains Commerce Bank,CA,2921200.0,29,0
20935,Plains Commerce Bank,MA,1582300.0,1,0
20936,Plains Commerce Bank,CO,1256700.0,13,0
20937,Plains Commerce Bank,AZ,892400.0,3,0
20938,Plains Commerce Bank,MN,635600.0,15,0
20939,Plains Commerce Bank,MD,500100.0,4,0
20940,Plains Commerce Bank,NJ,453500.0,2,0
20941,Plains Commerce Bank,IA,401500.0,3,0
20942,Plains Commerce Bank,OH,314300.0,4,0
20943,Plains Commerce Bank,GA,309500.0,3,0
20944,Plains Commerce Bank,SC,231900.0,2,0
20945,Plains Commerce Bank,PA,182000.0,1,0
20946,Plains Commerce Bank,IN,171400.0,2,0
20947,Plains Commerce Bank,MO,155400.0,1,0
20948,Plains Commerce Bank,UT,149300.0,2,0
20949,Plains Commerce Bank,FL,71500.0,5,0
20950,Plains Commerce Bank,IL,60400.0,2,0
20951,Plains Commerce Bank,MI,55900.0,4,0
20952,Plains Commerce Bank,ID,53200.0,1,0
20953,Plains Commerce Bank,MT,33100.0,2,0
20954,Plains Commerce Bank,DE,26900.0,1,0
20955,Plains Commerce Bank,CT,14700.0,1,0
20956,Plains Commerce Bank,OK,10400.0,1,0
20957,Plains Commerce Bank,NE,3600.0,1,0
20958,Blackhawk Bank & Trust,IL,55795923.26,830,0
20959,Blackhawk Bank & Trust,IA,10111009.28,208,0
20960,Blackhawk Bank & Trust,CO,2639600.0,1,0
20961,Blackhawk Bank & Trust,TX,71300.0,1,0
20962,Blackhawk Bank & Trust,AL,33900.0,1,0
20963,Blackhawk Bank & Trust,KY,16600.0,1,0
20964,Blackhawk Bank & Trust,WI,12200.0,1,0
20965,PCSB Bank,NY,55607630.19,342,0
20966,PCSB Bank,IA,9393556.25,474,0
20967,PCSB Bank,CT,3368845.0,14,0
20968,PCSB Bank,MO,360348.57,24,0
20969,PCSB Bank,NJ,91699.0,2,0
20970,PCSB Bank,TX,41666.66,2,0
20971,PCSB Bank,CO,20833.33,1,0
20972,PCSB Bank,WY,13050.0,1,0
20973,Premier Bank Minnesota,MN,55583137.13,621,0
20974,Premier Bank Minnesota,WI,785697.0,9,0
20975,Premier Bank Minnesota,SD,756400.0,5,0
20976,Premier Bank Minnesota,IA,684700.0,1,0
20977,Premier Bank Minnesota,OH,252844.0,2,0
20978,Premier Bank Minnesota,FL,33525.0,3,0
20979,Premier Bank Minnesota,IN,13435.0,1,0
20980,Premier Bank Minnesota,KY,11000.0,1,0
20981,Premier Bank Minnesota,MO,9600.0,1,0
20982,Premier Bank Minnesota,NY,7500.0,1,0
20983,Rio Bank,TX,55543949.93,997,0
20984,Rio Bank,CO,58400.0,1,0
20985,Rio Bank,CA,8400.0,1,0
20986,GreenState CU,IL,55509944.28,1180,0
20987,GreenState CU,FL,1500310.0,9,0
20988,GreenState CU,GA,212667.0,3,0
20989,GreenState CU,AZ,159960.0,10,0
20990,GreenState CU,IN,144973.0,5,0
20991,GreenState CU,WI,139738.0,8,0
20992,GreenState CU,MA,136644.0,2,0
20993,GreenState CU,CA,111516.0,5,0
20994,GreenState CU,OH,89138.0,3,0
20995,GreenState CU,CO,86691.0,8,0
20996,GreenState CU,TX,79190.0,5,0
20997,GreenState CU,MI,76148.0,5,0
20998,GreenState CU,TN,55527.0,4,0
20999,GreenState CU,NY,30942.0,3,0
21000,GreenState CU,NC,26087.0,3,0
21001,GreenState CU,AK,25000.0,1,0
21002,GreenState CU,VT,20833.0,1,0
21003,GreenState CU,IA,20434.0,2,0
21004,GreenState CU,VA,19509.0,1,0
21005,GreenState CU,NV,18783.0,2,0
21006,GreenState CU,HI,12233.0,1,0
21007,GreenState CU,CT,4901.0,1,0
21008,Citizens Bank & Trust Company,LA,55497987.32,811,0
21009,Citizens Bank & Trust Company,KY,17697288.46,502,0
21010,Citizens Bank & Trust Company,NE,10499630.33,605,0
21011,Citizens Bank & Trust Company,MT,5386807.82,302,0
21012,Citizens Bank & Trust Company,TN,493462.0,2,0
21013,Citizens Bank & Trust Company,FL,170523.33000000002,4,0
21014,Citizens Bank & Trust Company,AL,129220.35,3,0
21015,Citizens Bank & Trust Company,MS,33262.0,1,0
21016,Citizens Bank & Trust Company,OR,27707.5,2,0
21017,Citizens Bank & Trust Company,NV,7965.0,1,0
21018,Citizens Bank & Trust Company,ID,6915.0,1,0
21019,Citizens Bank & Trust Company,CO,4620.62,1,0
21020,Citizens Bank & Trust Company,MN,1811.86,1,0
21021,Citizens Bank & Trust Company,TX,961.45,1,0
21022,Highpoint Community Bank,MI,55471448.38,1053,0
21023,Highpoint Community Bank,DC,20833.0,1,0
21024,Highpoint Community Bank,OH,16070.83,1,0
21025,Highpoint Community Bank,TX,6702.0,1,0
21026,121 Financial Credit Union,FL,55411800.0,935,0
21027,121 Financial Credit Union,NJ,71000.0,1,0
21028,121 Financial Credit Union,GA,34400.0,4,0
21029,121 Financial Credit Union,IL,5400.0,1,0
21030,121 Financial Credit Union,TN,3900.0,1,0
21031,Hudson Valley CU,NY,55411600.0,1497,0
21032,Hudson Valley CU,CT,392700.0,10,0
21033,Hudson Valley CU,CA,369300.0,2,0
21034,Hudson Valley CU,NJ,42600.0,3,0
21035,Hudson Valley CU,PA,26300.0,2,0
21036,Hudson Valley CU,NM,20800.0,1,0
21037,Hudson Valley CU,RI,17900.0,1,0
21038,Hudson Valley CU,MA,17200.0,2,0
21039,Hudson Valley CU,TN,12800.0,1,0
21040,Hudson Valley CU,AL,11200.0,1,0
21041,Hudson Valley CU,NC,9100.0,2,0
21042,Hudson Valley CU,GA,8400.0,2,0
21043,Hudson Valley CU,FL,7900.0,1,0
21044,Hudson Valley CU,CO,7500.0,1,0
21045,United Bank & Trust,KS,55408800.83,1868,0
21046,United Bank & Trust,CA,1975000.0,1,0
21047,United Bank & Trust,NE,534805.01,29,0
21048,United Bank & Trust,MO,340401.65,6,0
21049,United Bank & Trust,NC,332514.5,2,0
21050,United Bank & Trust,TX,167278.13,4,0
21051,United Bank & Trust,TN,33902.92,2,0
21052,United Bank & Trust,SD,33207.0,2,0
21053,United Bank & Trust,MD,29500.0,1,0
21054,United Bank & Trust,IA,24680.5,2,0
21055,United Bank & Trust,AR,21378.93,4,0
21056,United Bank & Trust,OK,20800.0,3,0
21057,United Bank & Trust,NJ,18416.25,1,0
21058,United Bank & Trust,CO,3500.0,1,0
21059,The Dime Bank,PA,55379010.76,710,0
21060,The Dime Bank,NY,50861119.07,195,0
21061,The Dime Bank,NJ,19505467.0,55,0
21062,The Dime Bank,MA,6264818.0,10,0
21063,The Dime Bank,CT,2278419.12,6,0
21064,The Dime Bank,TX,877982.0,1,0
21065,The Dime Bank,WV,559612.0,4,0
21066,The Dime Bank,IL,402220.0,2,0
21067,The Dime Bank,FL,277522.0,3,0
21068,Citizens Bank of Lafayette,TN,55340313.79,2034,0
21069,Citizens Bank of Lafayette,KY,699396.91,44,0
21070,Citizens Bank of Lafayette,GA,402069.0,3,0
21071,Citizens Bank of Lafayette,TX,316854.37,2,0
21072,Citizens Bank of Lafayette,FL,208442.0,2,0
21073,Citizens Bank of Lafayette,NC,53094.0,2,0
21074,Citizens Bank of Lafayette,AL,34583.32,2,0
21075,Citizens Bank of Lafayette,MT,20833.0,1,0
21076,Citizens Bank of Lafayette,CA,2477.0,1,0
21077,University FCU,TX,55337100.91,2118,0
21078,University FCU,SD,41633.0,2,0
21079,University FCU,WA,40200.0,2,0
21080,University FCU,NY,32033.0,2,0
21081,University FCU,IL,28273.0,2,0
21082,University FCU,FL,28255.0,3,0
21083,University FCU,NM,20612.0,3,0
21084,University FCU,TN,17600.0,2,0
21085,University FCU,CA,17400.0,3,0
21086,University FCU,NV,15802.0,1,0
21087,University FCU,NC,14600.0,1,0
21088,University FCU,KY,8265.0,1,0
21089,University FCU,CT,7000.0,1,0
21090,University FCU,MA,4389.0,1,0
21091,University FCU,AZ,4300.0,1,0
21092,University FCU,MO,4000.0,1,0
21093,Greenfield Banking Company,IN,55312590.25,696,0
21094,Greenfield Banking Company,IL,1628.55,1,0
21095,Arbor Bank,NE,55239183.74,652,0
21096,Arbor Bank,IA,14188472.59,444,0
21097,Arbor Bank,OR,5242956.47,33,0
21098,Arbor Bank,NY,4982788.5,14,0
21099,Arbor Bank,CA,3158304.0,17,0
21100,Arbor Bank,FL,2286517.0,13,0
21101,Arbor Bank,MO,1935757.0,14,0
21102,Arbor Bank,KS,1601600.0,6,0
21103,Arbor Bank,NJ,1178927.0,4,0
21104,Arbor Bank,OH,1014000.0,3,0
21105,Arbor Bank,TX,874685.0,5,0
21106,Arbor Bank,AZ,850386.0,13,0
21107,Arbor Bank,PA,844282.0,3,0
21108,Arbor Bank,GA,824400.0,2,0
21109,Arbor Bank,TN,726038.0,5,0
21110,Arbor Bank,IL,693511.0,7,0
21111,Arbor Bank,MT,576952.0,2,0
21112,Arbor Bank,NV,509400.0,3,0
21113,Arbor Bank,MA,490796.02,4,0
21114,Arbor Bank,MD,470600.0,1,0
21115,Arbor Bank,CT,468765.0,3,0
21116,Arbor Bank,WA,454200.0,2,0
21117,Arbor Bank,CO,326375.0,6,0
21118,Arbor Bank,UT,231525.0,2,0
21119,Arbor Bank,KY,127175.0,3,0
21120,Arbor Bank,VA,33687.0,3,0
21121,Arbor Bank,WY,20832.0,1,0
21122,Arbor Bank,NM,5949.0,1,0
21123,Beacon Community Bank,SC,55163094.0,757,0
21124,Beacon Community Bank,FL,5219100.0,11,0
21125,Beacon Community Bank,NC,472397.0,11,0
21126,Beacon Community Bank,MD,360200.0,2,0
21127,Beacon Community Bank,CO,133200.0,1,0
21128,Beacon Community Bank,GA,76700.0,6,0
21129,Beacon Community Bank,OH,41600.0,2,0
21130,Beacon Community Bank,VA,8500.0,1,0
21131,CoastHills CU,CA,55141905.32,1025,0
21132,CoastHills CU,NV,78836.04999999999,2,0
21133,CoastHills CU,TN,42623.0,1,0
21134,CoastHills CU,HI,9070.0,1,0
21135,"Legend Bank, National Association",TX,55123943.76,1076,ZION
21136,"Legend Bank, National Association",OK,1222847.4,26,ZION
21137,"Legend Bank, National Association",AZ,57900.0,1,ZION
21138,"Legend Bank, National Association",TN,20800.0,1,ZION
21139,"Legend Bank, National Association",LA,13847.0,1,ZION
21140,Planters First Bank,GA,55059516.37,588,0
21141,Planters First Bank,TN,55150.83,2,0
21142,Planters First Bank,NC,42947.0,1,0
21143,Planters First Bank,FL,38715.630000000005,2,0
21144,Country Bank for Savings,MA,55048975.0,753,0
21145,Country Bank for Savings,CT,12536400.0,17,0
21146,Country Bank for Savings,RI,2416400.0,4,0
21147,Country Bank for Savings,NY,125900.0,3,0
21148,Country Bank for Savings,NH,98900.0,2,0
21149,Country Bank for Savings,ME,50500.0,2,0
21150,Country Bank for Savings,MD,19234.0,2,0
21151,The Bancorp Bank National Association,CA,55006000.0,275,0
21152,The Bancorp Bank National Association,NJ,33015408.0,113,0
21153,The Bancorp Bank National Association,FL,30780200.0,203,0
21154,The Bancorp Bank National Association,PA,28679700.0,121,0
21155,The Bancorp Bank National Association,IL,20219900.0,137,0
21156,The Bancorp Bank National Association,NY,18652700.0,104,0
21157,The Bancorp Bank National Association,NC,18550200.0,143,0
21158,The Bancorp Bank National Association,TX,14961000.0,157,0
21159,The Bancorp Bank National Association,AZ,12462000.0,58,0
21160,The Bancorp Bank National Association,VA,9797520.0,69,0
21161,The Bancorp Bank National Association,OH,6913400.0,42,0
21162,The Bancorp Bank National Association,CT,6709000.0,37,0
21163,The Bancorp Bank National Association,TN,6339500.0,39,0
21164,The Bancorp Bank National Association,WA,6287600.0,25,0
21165,The Bancorp Bank National Association,GA,4809200.0,55,0
21166,The Bancorp Bank National Association,CO,4761700.0,47,0
21167,The Bancorp Bank National Association,LA,4230500.0,8,0
21168,The Bancorp Bank National Association,MD,2782500.0,33,0
21169,The Bancorp Bank National Association,OR,2741800.0,31,0
21170,The Bancorp Bank National Association,SC,2703400.0,25,0
21171,The Bancorp Bank National Association,MI,2680900.0,42,0
21172,The Bancorp Bank National Association,UT,1786400.0,26,0
21173,The Bancorp Bank National Association,IN,1381100.0,12,0
21174,The Bancorp Bank National Association,KY,1092300.0,9,0
21175,The Bancorp Bank National Association,NV,949700.0,16,0
21176,The Bancorp Bank National Association,MA,835500.0,9,0
21177,The Bancorp Bank National Association,AL,833000.0,10,0
21178,The Bancorp Bank National Association,MO,830400.0,12,0
21179,The Bancorp Bank National Association,MN,754400.0,7,0
21180,The Bancorp Bank National Association,DE,542400.0,8,0
21181,The Bancorp Bank National Association,KS,541100.0,8,0
21182,The Bancorp Bank National Association,WY,477800.0,2,0
21183,The Bancorp Bank National Association,NH,455300.0,7,0
21184,The Bancorp Bank National Association,WI,446200.0,3,0
21185,The Bancorp Bank National Association,OK,382500.0,7,0
21186,The Bancorp Bank National Association,DC,374900.0,3,0
21187,The Bancorp Bank National Association,MS,348000.0,5,0
21188,The Bancorp Bank National Association,NM,287700.0,2,0
21189,The Bancorp Bank National Association,AR,220200.0,3,0
21190,The Bancorp Bank National Association,IA,117600.0,3,0
21191,The Bancorp Bank National Association,ME,89200.0,2,0
21192,The Bancorp Bank National Association,ID,87800.0,4,0
